upgrade cost [$],obsolete asset cost [$],npv [$],lvof [$/kWh]
5714285.714285715,408163.2653061225,-6057883.483358404,-3.9788524527462648
5918367.346938776,408163.2653061225,-6261965.116011465,-4.11289443405422
6122448.979591837,408163.2653061225,-6466046.748664526,-4.246936415362175
6326530.612244898,408163.2653061225,-6670128.381317588,-4.3809783966701294
6530612.24489796,408163.2653061225,-6874210.013970649,-4.515020377978084
6734693.87755102,408163.2653061225,-7078291.646623709,-4.649062359286038
6938775.510204081,408163.2653061225,-7282373.279276771,-4.783104340593993
7142857.142857144,408163.2653061225,-7486454.911929833,-4.9171463219019484
7346938.775510204,408163.2653061225,-7690536.544582893,-5.051188303209902
7551020.408163265,408163.2653061225,-7894618.177235954,-5.185230284517857
7755102.040816328,408163.2653061225,-8098699.809889017,-5.319272265825813
7959183.673469388,408163.2653061225,-8302781.442542077,-5.453314247133767
8163265.306122449,408163.2653061225,-8506863.075195137,-5.587356228441721
8367346.9387755105,408163.2653061225,-8710944.707848199,-5.721398209749676
8571428.57142857,408163.2653061225,-8915026.34050126,-5.855440191057631
8775510.204081632,408163.2653061225,-9119107.973154321,-5.9894821723655856
8979591.836734695,408163.2653061225,-9323189.605807384,-6.123524153673541
9183673.469387757,408163.2653061225,-9527271.238460446,-6.257566134981496
9387755.102040816,408163.2653061225,-9731352.871113505,-6.39160811628945
9591836.734693877,408163.2653061225,-9935434.503766567,-6.5256500975974046
9795918.367346939,408163.2653061225,-10139516.136419628,-6.659692078905359
10000000.0,408163.2653061225,-10343597.76907269,-6.793734060213314
0.0,612244.8979591837,-547679.4017257502,-0.35971895743148674
204081.63265306124,612244.8979591837,-751761.0343788115,-0.4937609387394415
408163.2653061225,612244.8979591837,-955842.6670318727,-0.6278029200473962
612244.8979591837,612244.8979591837,-1159924.2996849339,-0.7618449013553509
816326.530612245,612244.8979591837,-1364005.9323379952,-0.8958868826633057
1020408.1632653062,612244.8979591837,-1568087.5649910565,-1.0299288639712605
1224489.7959183673,612244.8979591837,-1772169.1976441175,-1.1639708452792152
1428571.4285714286,612244.8979591837,-1976250.8302971788,-1.29801282658717
1632653.06122449,612244.8979591837,-2180332.46295024,-1.4320548078951245
1836734.693877551,612244.8979591837,-2384414.095603301,-1.5660967892030793
2040816.3265306123,612244.8979591837,-2588495.7282563625,-1.7001387705110342
2244897.959183674,612244.8979591837,-2792577.360909424,-1.834180751818989
2448979.5918367347,612244.8979591837,-2996658.993562485,-1.9682227331269437
2653061.224489796,612244.8979591837,-3200740.6262155464,-2.1022647144348987
2857142.8571428573,612244.8979591837,-3404822.2588686077,-2.2363066957428535
3061224.4897959186,612244.8979591837,-3608903.891521669,-2.370348677050808
3265306.12244898,612244.8979591837,-3812985.5241747303,-2.504390658358763
3469387.7551020407,612244.8979591837,-4017067.1568277907,-2.638432639666717
3673469.387755102,612244.8979591837,-4221148.789480852,-2.772474620974672
3877551.020408164,612244.8979591837,-4425230.422133914,-2.906516602282627
4081632.6530612246,612244.8979591837,-4629312.054786975,-3.0405585835905815
4285714.285714285,612244.8979591837,-4833393.687440036,-3.1746005648985363
4489795.918367348,612244.8979591837,-5037475.320093098,-3.3086425462064915
4693877.551020408,612244.8979591837,-5241556.9527461585,-3.4426845275144458
4897959.183673469,612244.8979591837,-5445638.58539922,-3.5767265088224005
5102040.816326531,612244.8979591837,-5649720.218052281,-3.7107684901303553
5306122.448979592,612244.8979591837,-5853801.850705342,-3.84481047143831
5510204.081632653,612244.8979591837,-6057883.483358404,-3.9788524527462648
5714285.714285715,612244.8979591837,-6261965.116011465,-4.11289443405422
5918367.346938776,612244.8979591837,-6466046.748664526,-4.246936415362175
6122448.979591837,612244.8979591837,-6670128.381317588,-4.3809783966701294
6326530.612244898,612244.8979591837,-6874210.013970649,-4.515020377978084
6530612.24489796,612244.8979591837,-7078291.64662371,-4.649062359286039
6734693.87755102,612244.8979591837,-7282373.279276771,-4.783104340593993
6938775.510204081,612244.8979591837,-7486454.911929832,-4.917146321901948
7142857.142857144,612244.8979591837,-7690536.544582894,-5.051188303209903
7346938.775510204,612244.8979591837,-7894618.177235954,-5.185230284517857
7551020.408163265,612244.8979591837,-8098699.809889016,-5.319272265825812
7755102.040816328,612244.8979591837,-8302781.442542078,-5.4533142471337674
7959183.673469388,612244.8979591837,-8506863.075195137,-5.587356228441721
8163265.306122449,612244.8979591837,-8710944.707848199,-5.721398209749676
8367346.9387755105,612244.8979591837,-8915026.34050126,-5.855440191057631
8571428.57142857,612244.8979591837,-9119107.973154321,-5.9894821723655856
8775510.204081632,612244.8979591837,-9323189.605807383,-6.12352415367354
8979591.836734695,612244.8979591837,-9527271.238460446,-6.257566134981496
9183673.469387757,612244.8979591837,-9731352.871113507,-6.391608116289451
9387755.102040816,612244.8979591837,-9935434.503766567,-6.5256500975974046
9591836.734693877,612244.8979591837,-10139516.136419628,-6.659692078905359
9795918.367346939,612244.8979591837,-10343597.76907269,-6.793734060213314
10000000.0,612244.8979591837,-10547679.40172575,-6.927776041521269
0.0,816326.530612245,-751761.0343788115,-0.4937609387394415
204081.63265306124,816326.530612245,-955842.6670318728,-0.6278029200473962
408163.2653061225,816326.530612245,-1159924.2996849339,-0.7618449013553509
612244.8979591837,816326.530612245,-1364005.9323379952,-0.8958868826633057
816326.530612245,816326.530612245,-1568087.5649910565,-1.0299288639712605
1020408.1632653062,816326.530612245,-1772169.1976441178,-1.1639708452792152
1224489.7959183673,816326.530612245,-1976250.8302971788,-1.29801282658717
1428571.4285714286,816326.530612245,-2180332.46295024,-1.4320548078951245
1632653.06122449,816326.530612245,-2384414.095603301,-1.5660967892030793
1836734.693877551,816326.530612245,-2588495.7282563625,-1.7001387705110342
2040816.3265306123,816326.530612245,-2792577.360909424,-1.834180751818989
2244897.959183674,816326.530612245,-2996658.993562485,-1.9682227331269437
2448979.5918367347,816326.530612245,-3200740.6262155464,-2.1022647144348987
2653061.224489796,816326.530612245,-3404822.2588686077,-2.2363066957428535
2857142.8571428573,816326.530612245,-3608903.891521669,-2.370348677050808
3061224.4897959186,816326.530612245,-3812985.5241747303,-2.504390658358763
3265306.12244898,816326.530612245,-4017067.1568277916,-2.6384326396667177
3469387.7551020407,816326.530612245,-4221148.789480852,-2.772474620974672
3673469.387755102,816326.530612245,-4425230.422133913,-2.9065166022826268
3877551.020408164,816326.530612245,-4629312.0547869755,-3.040558583590582
4081632.6530612246,816326.530612245,-4833393.687440036,-3.1746005648985363
4285714.285714285,816326.530612245,-5037475.320093097,-3.308642546206491
4489795.918367348,816326.530612245,-5241556.952746159,-3.442684527514446
4693877.551020408,816326.530612245,-5445638.58539922,-3.5767265088224005
4897959.183673469,816326.530612245,-5649720.218052281,-3.7107684901303553
5102040.816326531,816326.530612245,-5853801.850705342,-3.84481047143831
5306122.448979592,816326.530612245,-6057883.483358404,-3.9788524527462648
5510204.081632653,816326.530612245,-6261965.116011465,-4.11289443405422
5714285.714285715,816326.530612245,-6466046.748664526,-4.246936415362175
5918367.346938776,816326.530612245,-6670128.381317588,-4.3809783966701294
6122448.979591837,816326.530612245,-6874210.013970649,-4.515020377978084
6326530.612244898,816326.530612245,-7078291.64662371,-4.649062359286039
6530612.24489796,816326.530612245,-7282373.2792767715,-4.783104340593994
6734693.87755102,816326.530612245,-7486454.911929832,-4.917146321901948
6938775.510204081,816326.530612245,-7690536.544582893,-5.051188303209902
7142857.142857144,816326.530612245,-7894618.177235955,-5.185230284517858
7346938.775510204,816326.530612245,-8098699.809889016,-5.319272265825812
7551020.408163265,816326.530612245,-8302781.442542077,-5.453314247133767
7755102.040816328,816326.530612245,-8506863.07519514,-5.587356228441722
7959183.673469388,816326.530612245,-8710944.707848199,-5.721398209749676
8163265.306122449,816326.530612245,-8915026.34050126,-5.855440191057631
8367346.9387755105,816326.530612245,-9119107.973154321,-5.9894821723655856
8571428.57142857,816326.530612245,-9323189.605807383,-6.12352415367354
8775510.204081632,816326.530612245,-9527271.238460444,-6.257566134981495
8979591.836734695,816326.530612245,-9731352.871113507,-6.391608116289451
9183673.469387757,816326.530612245,-9935434.503766568,-6.525650097597405
9387755.102040816,816326.530612245,-10139516.136419628,-6.659692078905359
9591836.734693877,816326.530612245,-10343597.76907269,-6.793734060213314
9795918.367346939,816326.530612245,-10547679.40172575,-6.927776041521269
10000000.0,816326.530612245,-10751761.034378812,-7.0618180228292236
0.0,1020408.1632653062,-955842.6670318727,-0.6278029200473962
204081.63265306124,1020408.1632653062,-1159924.2996849339,-0.7618449013553509
408163.2653061225,1020408.1632653062,-1364005.9323379952,-0.8958868826633057
612244.8979591837,1020408.1632653062,-1568087.5649910565,-1.0299288639712605
816326.530612245,1020408.1632653062,-1772169.1976441178,-1.1639708452792152
1020408.1632653062,1020408.1632653062,-1976250.8302971788,-1.29801282658717
1224489.7959183673,1020408.1632653062,-2180332.46295024,-1.4320548078951245
1428571.4285714286,1020408.1632653062,-2384414.095603301,-1.5660967892030793
1632653.06122449,1020408.1632653062,-2588495.7282563625,-1.7001387705110342
1836734.693877551,1020408.1632653062,-2792577.360909424,-1.834180751818989
2040816.3265306123,1020408.1632653062,-2996658.993562485,-1.9682227331269437
2244897.959183674,1020408.1632653062,-3200740.6262155464,-2.1022647144348987
2448979.5918367347,1020408.1632653062,-3404822.258868607,-2.236306695742853
2653061.224489796,1020408.1632653062,-3608903.8915216685,-2.3703486770508078
2857142.8571428573,1020408.1632653062,-3812985.52417473,-2.5043906583587625
3061224.4897959186,1020408.1632653062,-4017067.156827791,-2.6384326396667173
3265306.12244898,1020408.1632653062,-4221148.789480853,-2.7724746209746725
3469387.7551020407,1020408.1632653062,-4425230.422133913,-2.9065166022826268
3673469.387755102,1020408.1632653062,-4629312.054786975,-3.0405585835905815
3877551.020408164,1020408.1632653062,-4833393.687440037,-3.1746005648985367
4081632.6530612246,1020408.1632653062,-5037475.320093097,-3.308642546206491
4285714.285714285,1020408.1632653062,-5241556.9527461585,-3.4426845275144458
4489795.918367348,1020408.1632653062,-5445638.585399221,-3.576726508822401
4693877.551020408,1020408.1632653062,-5649720.218052281,-3.7107684901303553
4897959.183673469,1020408.1632653062,-5853801.850705342,-3.84481047143831
5102040.816326531,1020408.1632653062,-6057883.483358404,-3.9788524527462648
5306122.448979592,1020408.1632653062,-6261965.116011465,-4.11289443405422
5510204.081632653,1020408.1632653062,-6466046.748664526,-4.246936415362175
5714285.714285715,1020408.1632653062,-6670128.381317588,-4.3809783966701294
5918367.346938776,1020408.1632653062,-6874210.013970649,-4.515020377978084
6122448.979591837,1020408.1632653062,-7078291.64662371,-4.649062359286039
6326530.612244898,1020408.1632653062,-7282373.2792767715,-4.783104340593994
6530612.24489796,1020408.1632653062,-7486454.911929833,-4.9171463219019484
6734693.87755102,1020408.1632653062,-7690536.544582893,-5.051188303209902
6938775.510204081,1020408.1632653062,-7894618.177235954,-5.185230284517857
7142857.142857144,1020408.1632653062,-8098699.809889017,-5.319272265825813
7346938.775510204,1020408.1632653062,-8302781.442542077,-5.453314247133767
7551020.408163265,1020408.1632653062,-8506863.075195137,-5.587356228441721
7755102.040816328,1020408.1632653062,-8710944.7078482,-5.721398209749677
7959183.673469388,1020408.1632653062,-8915026.34050126,-5.855440191057631
8163265.306122449,1020408.1632653062,-9119107.973154321,-5.9894821723655856
8367346.9387755105,1020408.1632653062,-9323189.605807383,-6.12352415367354
8571428.57142857,1020408.1632653062,-9527271.238460444,-6.257566134981495
8775510.204081632,1020408.1632653062,-9731352.871113505,-6.39160811628945
8979591.836734695,1020408.1632653062,-9935434.503766568,-6.525650097597405
9183673.469387757,1020408.1632653062,-10139516.13641963,-6.659692078905361
9387755.102040816,1020408.1632653062,-10343597.76907269,-6.793734060213314
9591836.734693877,1020408.1632653062,-10547679.40172575,-6.927776041521269
9795918.367346939,1020408.1632653062,-10751761.034378812,-7.0618180228292236
10000000.0,1020408.1632653062,-10955842.667031873,-7.195860004137178
0.0,1224489.7959183673,-1159924.2996849339,-0.7618449013553509
204081.63265306124,1224489.7959183673,-1364005.9323379952,-0.8958868826633057
408163.2653061225,1224489.7959183673,-1568087.5649910565,-1.0299288639712605
612244.8979591837,1224489.7959183673,-1772169.1976441175,-1.1639708452792152
816326.530612245,1224489.7959183673,-1976250.8302971788,-1.29801282658717
1020408.1632653062,1224489.7959183673,-2180332.46295024,-1.4320548078951245
1224489.7959183673,1224489.7959183673,-2384414.095603301,-1.5660967892030793
1428571.4285714286,1224489.7959183673,-2588495.7282563625,-1.7001387705110342
1632653.06122449,1224489.7959183673,-2792577.360909424,-1.834180751818989
1836734.693877551,1224489.7959183673,-2996658.993562485,-1.9682227331269437
2040816.3265306123,1224489.7959183673,-3200740.6262155464,-2.1022647144348987
2244897.959183674,1224489.7959183673,-3404822.2588686077,-2.2363066957428535
2448979.5918367347,1224489.7959183673,-3608903.8915216685,-2.3703486770508078
2653061.224489796,1224489.7959183673,-3812985.52417473,-2.5043906583587625
2857142.8571428573,1224489.7959183673,-4017067.156827791,-2.6384326396667173
3061224.4897959186,1224489.7959183673,-4221148.789480852,-2.772474620974672
3265306.12244898,1224489.7959183673,-4425230.422133913,-2.9065166022826268
3469387.7551020407,1224489.7959183673,-4629312.054786975,-3.0405585835905815
3673469.387755102,1224489.7959183673,-4833393.687440036,-3.1746005648985363
3877551.020408164,1224489.7959183673,-5037475.320093097,-3.308642546206491
4081632.6530612246,1224489.7959183673,-5241556.9527461585,-3.4426845275144458
4285714.285714285,1224489.7959183673,-5445638.58539922,-3.5767265088224005
4489795.918367348,1224489.7959183673,-5649720.218052281,-3.7107684901303553
4693877.551020408,1224489.7959183673,-5853801.850705342,-3.84481047143831
4897959.183673469,1224489.7959183673,-6057883.483358404,-3.9788524527462648
5102040.816326531,1224489.7959183673,-6261965.116011465,-4.11289443405422
5306122.448979592,1224489.7959183673,-6466046.748664526,-4.246936415362175
5510204.081632653,1224489.7959183673,-6670128.381317588,-4.3809783966701294
5714285.714285715,1224489.7959183673,-6874210.013970649,-4.515020377978084
5918367.346938776,1224489.7959183673,-7078291.64662371,-4.649062359286039
6122448.979591837,1224489.7959183673,-7282373.2792767715,-4.783104340593994
6326530.612244898,1224489.7959183673,-7486454.911929833,-4.9171463219019484
6530612.24489796,1224489.7959183673,-7690536.544582894,-5.051188303209903
6734693.87755102,1224489.7959183673,-7894618.1772359535,-5.185230284517857
6938775.510204081,1224489.7959183673,-8098699.809889015,-5.319272265825812
7142857.142857144,1224489.7959183673,-8302781.442542078,-5.4533142471337674
7346938.775510204,1224489.7959183673,-8506863.075195137,-5.587356228441721
7551020.408163265,1224489.7959183673,-8710944.707848199,-5.721398209749676
7755102.040816328,1224489.7959183673,-8915026.340501262,-5.855440191057632
7959183.673469388,1224489.7959183673,-9119107.973154321,-5.9894821723655856
8163265.306122449,1224489.7959183673,-9323189.605807383,-6.12352415367354
8367346.9387755105,1224489.7959183673,-9527271.238460444,-6.257566134981495
8571428.57142857,1224489.7959183673,-9731352.871113505,-6.39160811628945
8775510.204081632,1224489.7959183673,-9935434.503766567,-6.5256500975974046
8979591.836734695,1224489.7959183673,-10139516.13641963,-6.659692078905361
9183673.469387757,1224489.7959183673,-10343597.769072691,-6.793734060213316
9387755.102040816,1224489.7959183673,-10547679.40172575,-6.927776041521269
9591836.734693877,1224489.7959183673,-10751761.034378812,-7.0618180228292236
9795918.367346939,1224489.7959183673,-10955842.667031873,-7.195860004137178
10000000.0,1224489.7959183673,-11159924.299684934,-7.329901985445133
0.0,1428571.4285714286,-1364005.9323379952,-0.8958868826633057
204081.63265306124,1428571.4285714286,-1568087.5649910565,-1.0299288639712605
408163.2653061225,1428571.4285714286,-1772169.1976441178,-1.1639708452792152
612244.8979591837,1428571.4285714286,-1976250.8302971788,-1.29801282658717
816326.530612245,1428571.4285714286,-2180332.46295024,-1.4320548078951245
1020408.1632653062,1428571.4285714286,-2384414.095603301,-1.5660967892030793
1224489.7959183673,1428571.4285714286,-2588495.7282563625,-1.7001387705110342
1428571.4285714286,1428571.4285714286,-2792577.360909424,-1.834180751818989
1632653.06122449,1428571.4285714286,-2996658.993562485,-1.9682227331269437
1836734.693877551,1428571.4285714286,-3200740.6262155464,-2.1022647144348987
2040816.3265306123,1428571.4285714286,-3404822.2588686077,-2.2363066957428535
2244897.959183674,1428571.4285714286,-3608903.891521669,-2.370348677050808
2448979.5918367347,1428571.4285714286,-3812985.52417473,-2.5043906583587625
2653061.224489796,1428571.4285714286,-4017067.156827791,-2.6384326396667173
2857142.8571428573,1428571.4285714286,-4221148.789480852,-2.772474620974672
3061224.4897959186,1428571.4285714286,-4425230.422133913,-2.9065166022826268
3265306.12244898,1428571.4285714286,-4629312.054786975,-3.0405585835905815
3469387.7551020407,1428571.4285714286,-4833393.687440036,-3.1746005648985363
3673469.387755102,1428571.4285714286,-5037475.320093097,-3.308642546206491
3877551.020408164,1428571.4285714286,-5241556.9527461585,-3.4426845275144458
4081632.6530612246,1428571.4285714286,-5445638.58539922,-3.5767265088224005
4285714.285714285,1428571.4285714286,-5649720.218052281,-3.7107684901303553
4489795.918367348,1428571.4285714286,-5853801.850705342,-3.84481047143831
4693877.551020408,1428571.4285714286,-6057883.483358404,-3.9788524527462648
4897959.183673469,1428571.4285714286,-6261965.116011465,-4.11289443405422
5102040.816326531,1428571.4285714286,-6466046.748664526,-4.246936415362175
5306122.448979592,1428571.4285714286,-6670128.381317588,-4.3809783966701294
5510204.081632653,1428571.4285714286,-6874210.013970649,-4.515020377978084
5714285.714285715,1428571.4285714286,-7078291.64662371,-4.649062359286039
5918367.346938776,1428571.4285714286,-7282373.2792767715,-4.783104340593994
6122448.979591837,1428571.4285714286,-7486454.911929833,-4.9171463219019484
6326530.612244898,1428571.4285714286,-7690536.544582894,-5.051188303209903
6530612.24489796,1428571.4285714286,-7894618.177235955,-5.185230284517858
6734693.87755102,1428571.4285714286,-8098699.809889015,-5.319272265825812
6938775.510204081,1428571.4285714286,-8302781.442542076,-5.453314247133767
7142857.142857144,1428571.4285714286,-8506863.07519514,-5.587356228441722
7346938.775510204,1428571.4285714286,-8710944.707848199,-5.721398209749676
7551020.408163265,1428571.4285714286,-8915026.34050126,-5.855440191057631
7755102.040816328,1428571.4285714286,-9119107.973154323,-5.989482172365586
7959183.673469388,1428571.4285714286,-9323189.605807383,-6.12352415367354
8163265.306122449,1428571.4285714286,-9527271.238460444,-6.257566134981495
8367346.9387755105,1428571.4285714286,-9731352.871113505,-6.39160811628945
8571428.57142857,1428571.4285714286,-9935434.503766567,-6.5256500975974046
8775510.204081632,1428571.4285714286,-10139516.136419628,-6.659692078905359
8979591.836734695,1428571.4285714286,-10343597.769072691,-6.793734060213316
9183673.469387757,1428571.4285714286,-10547679.401725752,-6.927776041521271
9387755.102040816,1428571.4285714286,-10751761.034378812,-7.0618180228292236
9591836.734693877,1428571.4285714286,-10955842.667031873,-7.195860004137178
9795918.367346939,1428571.4285714286,-11159924.299684934,-7.329901985445133
10000000.0,1428571.4285714286,-11364005.932337996,-7.463943966753088
0.0,1632653.06122449,-1568087.5649910565,-1.0299288639712605
